username,LABEL,created_at,user_id,account_age_years,total_posts,followers_count,following_count,verified,verified_type,statuses_count,posting_frequency,tweet_text,tweet_created_at,is_retweet,has_media,urls,mentions,hashtags,matched_handler,matched_condition
Nikki52592973,unreliable,2018-07-21T15:47:50+00:00,1.02E+18,6.978082192,67,16,171,FALSE,none,67,9.601491951,"Official website https://t.co/W0xxlXs8WQ
@l_vgas @Doneizzy2 @krufus6 @kklttrust @StandAmericas @7daysontop @Rayslow2 @monsur_ahmed95 @Jeffers74158775 @N_MaineMinerals https://t.co/b2ZlrkeMda",2020-04-20 00:42:54+00:00,FALSE,TRUE,"https://www.rbqkg.com/,https://x.com/Nikki52592973/status/1252034973667749890/photo/1","l_vgas,Doneizzy2,krufus6,kklttrust,StandAmericas,7daysontop,Rayslow2,monsur_ahmed95,Jeffers74158775,N_MaineMinerals",,nil,no
Nikki52592973,unreliable,2018-07-21T15:47:50+00:00,1.02E+18,6.978082192,67,16,171,FALSE,none,67,9.601491951,"Official website https://t.co/9p6mOWoBbl
@l_vgas @krufus6 @kklttrust @Bubbles5555555 @7daysontop @Rayslow2 @Jeffers74158775 @N_MaineMinerals @Illuminatiamam1 @YoungMusicGod https://t.co/cwqsNh6n53",2020-04-19 18:39:40+00:00,FALSE,TRUE,"https://www.rbqkg.com,https://x.com/Nikki52592973/status/1251943565288263682/photo/1","l_vgas,krufus6,kklttrust,Bubbles5555555,7daysontop,Rayslow2,Jeffers74158775,N_MaineMinerals,Illuminatiamam1,YoungMusicGod",,nil,no
Nikki52592973,unreliable,2018-07-21T15:47:50+00:00,1.02E+18,6.978082192,67,16,171,FALSE,none,67,9.601491951,"Seize the time
@l_vgas @krufus6 @kklttrust @Bubbles5555555 @7daysontop @Rayslow2 @Jeffers74158775 @N_MaineMinerals @Illuminatiamam1 @YoungMusicGod https://t.co/PvKOUuGZfW",2020-04-19 18:39:39+00:00,FALSE,TRUE,https://x.com/Nikki52592973/status/1251943558883442695/photo/1,"l_vgas,krufus6,kklttrust,Bubbles5555555,7daysontop,Rayslow2,Jeffers74158775,N_MaineMinerals,Illuminatiamam1,YoungMusicGod",,nil,no
Nikki52592973,unreliable,2018-07-21T15:47:50+00:00,1.02E+18,6.978082192,67,16,171,FALSE,none,67,9.601491951,I have a question for @BernieSanders about reproductive justice: Where do you stand on abortion? Mainly late term abortion! Should there be limitations on said abortions? What are your views? https://t.co/9qMEv128Yt #Rightsforall,2019-04-30 06:27:39+00:00,FALSE,FALSE,https://ask.rightsforall.us,BernieSanders,Rightsforall,nil,no
Nikki52592973,unreliable,2018-07-21T15:47:50+00:00,1.02E+18,6.978082192,67,16,171,FALSE,none,67,9.601491951,https://t.co/4kexM1wO43,2019-04-19 02:28:32+00:00,FALSE,FALSE,http://vm.tiktok.com/dLP3Y4/,,,nil,no
Nikki52592973,unreliable,2018-07-21T15:47:50+00:00,1.02E+18,6.978082192,67,16,171,FALSE,none,67,9.601491951,"You know when someone u kinda kno gets shot down outside ur local Walmart it rlly makes u think 🤔 how lucky u r to jus be alive!!!! 
#thought #notthesame #worldonfire #gangvilonce #smalltown",2018-11-05 05:10:36+00:00,FALSE,FALSE,,,"thought,notthesame,worldonfire,gangvilonce,smalltown",nil,no
Nikki52592973,unreliable,2018-07-21T15:47:50+00:00,1.02E+18,6.978082192,67,16,171,FALSE,none,67,9.601491951,Sign &amp; share: Tell @Albertsons to follow the lead of @Kroger and #banthebag @SierraRise https://t.co/n6ZEiHsuKB.,2018-10-11 19:48:03+00:00,FALSE,FALSE,https://www.addup.org/campaigns/tell-albertsons-to-eliminate-single-use-plastic?promoid=701i00000015KrcAAE&utm_medium=recruit&utm_source=twitter&utm_campaign=addup&tc=niAx,"Albertsons,Kroger,SierraRise",banthebag,nil,no
Nikki52592973,unreliable,2018-07-21T15:47:50+00:00,1.02E+18,6.978082192,67,16,171,FALSE,none,67,9.601491951,https://t.co/rVlcmndUOJ,2018-09-04 04:17:05+00:00,FALSE,TRUE,https://x.com/Nikki52592973/status/1036830482472857601/photo/1,,,nil,no
Nikki52592973,unreliable,2018-07-21T15:47:50+00:00,1.02E+18,6.978082192,67,16,171,FALSE,none,67,9.601491951,Smoking chillin wit my best friend!! She’s always there no matter wat!!! I love my Jewels!! #humansbestfriend https://t.co/Li7VsDAjWs,2018-09-04 00:00:10+00:00,FALSE,TRUE,https://x.com/Nikki52592973/status/1036765827104747521/photo/1,,humansbestfriend,nil,no
Nikki52592973,unreliable,2018-07-21T15:47:50+00:00,1.02E+18,6.978082192,67,16,171,FALSE,none,67,9.601491951,Bizarre Reddish Planet Shaped Object Captured Below Our Moon | https://t.co/bmCOPIivj7 https://t.co/p17wV4wfh7 via @DiscloseTV #aliens,2018-08-28 03:33:39+00:00,FALSE,FALSE,"http://Disclose.tv,https://www.disclose.tv/bizarre-reddish-planet-shaped-object-captured-below-our-moon-344460",DiscloseTV,aliens,nil,no
Nikki52592973,unreliable,2018-07-21T15:47:50+00:00,1.02E+18,6.978082192,67,16,171,FALSE,none,67,9.601491951,This company is laying off almost all its workers because of tariffs  - CNNMoney https://t.co/GnyuILbubB,2018-08-09 01:30:44+00:00,FALSE,FALSE,https://money.cnn.com/2018/08/08/news/companies/tariff-job-cuts/index.html,,,nil,no
Nikki52592973,unreliable,2018-07-21T15:47:50+00:00,1.02E+18,6.978082192,67,16,171,FALSE,none,67,9.601491951,Attack Of Legionary Ants (also Known As Army Ants Or Marabunta) To A Wasp Honeycomb | https://t.co/bmCOPIivj7 https://t.co/IUlIfM2KW6 via @DiscloseTV #nature,2018-08-07 18:55:13+00:00,FALSE,FALSE,"http://Disclose.tv,https://www.disclose.tv/attack-of-legionary-ants-also-known-as-army-ants-or-marabunta-to-a-wasp-honeycomb-2018-341853?utm_source=Facebook&utm_medium=newsbot",DiscloseTV,nature,nil,no
Nikki52592973,unreliable,2018-07-21T15:47:50+00:00,1.02E+18,6.978082192,67,16,171,FALSE,none,67,9.601491951,#fuckingbored https://t.co/C44NmH99yh,2018-07-24 07:48:41+00:00,FALSE,TRUE,https://x.com/Nikki52592973/status/1021663443710033920/photo/1,,fuckingbored,nil,no
Nikki52592973,unreliable,2018-07-21T15:47:50+00:00,1.02E+18,6.978082192,67,16,171,FALSE,none,67,9.601491951,The longest lunar eclipse of the century will happen this Friday https://t.co/oRhdvlMfMH,2018-07-24 07:34:58+00:00,FALSE,FALSE,https://www.tmj4.com/lifestyle/the-longest-lunar-eclipse-of-the-century-will-happen-this-friday,,,nil,no
Nikki52592973,unreliable,2018-07-21T15:47:50+00:00,1.02E+18,6.978082192,67,16,171,FALSE,none,67,9.601491951,Who had you rather have for president? That’s the question you have to ask when we talk impeachment!,2018-07-24 07:25:03+00:00,FALSE,TRUE,,,,nil,no
Nikki52592973,unreliable,2018-07-21T15:47:50+00:00,1.02E+18,6.978082192,67,16,171,FALSE,none,67,9.601491951,https://t.co/9GeWgSnhvl,2018-07-24 07:23:22+00:00,FALSE,TRUE,https://x.com/Nikki52592973/status/1021657074328121344/photo/1,,,nil,no
STPhotography__,unreliable,2019-02-18T04:57:57+00:00,1.10E+18,6.397260274,20,8,2,FALSE,none,20,3.12633833,https://t.co/HSvsAjndEc,2019-04-16 12:50:57+00:00,FALSE,TRUE,"https://x.com/STPhotography__/status/1118134684515557376/photo/1,https://x.com/STPhotography__/status/1118134684515557376/photo/1,https://x.com/STPhotography__/status/1118134684515557376/photo/1,https://x.com/STPhotography__/status/1118134684515557376/photo/1",,,nil,no
STPhotography__,unreliable,2019-02-18T04:57:57+00:00,1.10E+18,6.397260274,20,8,2,FALSE,none,20,3.12633833,https://t.co/ZxXwzweshv,2019-04-16 12:50:50+00:00,FALSE,TRUE,"https://x.com/STPhotography__/status/1118134656346546176/photo/1,https://x.com/STPhotography__/status/1118134656346546176/photo/1,https://x.com/STPhotography__/status/1118134656346546176/photo/1",,,nil,no
STPhotography__,unreliable,2019-02-18T04:57:57+00:00,1.10E+18,6.397260274,20,8,2,FALSE,none,20,3.12633833,"Going to a festival this weekend, can’t wait to take some cool shots! 📸✨ 
•
•
•
•
•
•
#festival #perth #camera #photograph #photography #photographer #fun",2019-04-02 09:45:01+00:00,FALSE,FALSE,,,"festival,perth,camera,photograph,photography,photographer,fun",nil,no
STPhotography__,unreliable,2019-02-18T04:57:57+00:00,1.10E+18,6.397260274,20,8,2,FALSE,none,20,3.12633833,#NewProfilePic https://t.co/NmdpdDG45D,2019-03-28 09:20:39+00:00,FALSE,TRUE,https://x.com/STPhotography__/status/1111196389977907200/photo/1,,NewProfilePic,nil,no
STPhotography__,unreliable,2019-02-18T04:57:57+00:00,1.10E+18,6.397260274,20,8,2,FALSE,none,20,3.12633833,#wedding #weddings #weddingphotographer #weddingphotography #photography #photographer #loveislove #love https://t.co/E8PNxTMZyG,2019-03-12 18:57:31+00:00,FALSE,TRUE,"https://x.com/STPhotography__/status/1105543358364057600/photo/1,https://x.com/STPhotography__/status/1105543358364057600/photo/1,https://x.com/STPhotography__/status/1105543358364057600/photo/1",,"wedding,weddings,weddingphotographer,weddingphotography,photography,photographer,loveislove,love",nil,no
STPhotography__,unreliable,2019-02-18T04:57:57+00:00,1.10E+18,6.397260274,20,8,2,FALSE,none,20,3.12633833,https://t.co/sSxNSmtmMa,2019-03-12 18:57:23+00:00,FALSE,TRUE,"https://x.com/STPhotography__/status/1105543327246487552/photo/1,https://x.com/STPhotography__/status/1105543327246487552/photo/1,https://x.com/STPhotography__/status/1105543327246487552/photo/1,https://x.com/STPhotography__/status/1105543327246487552/photo/1",,,nil,no
STPhotography__,unreliable,2019-02-18T04:57:57+00:00,1.10E+18,6.397260274,20,8,2,FALSE,none,20,3.12633833,https://t.co/e41XCteGy4,2019-03-12 18:57:11+00:00,FALSE,TRUE,"https://x.com/STPhotography__/status/1105543277434920960/photo/1,https://x.com/STPhotography__/status/1105543277434920960/photo/1,https://x.com/STPhotography__/status/1105543277434920960/photo/1,https://x.com/STPhotography__/status/1105543277434920960/photo/1",,,nil,no
STPhotography__,unreliable,2019-02-18T04:57:57+00:00,1.10E+18,6.397260274,20,8,2,FALSE,none,20,3.12633833,#wedding #weddings #weddingphotographer #weddingphotography #photography #photographer #loveislove #love https://t.co/L37OGYimPi,2019-03-12 18:57:04+00:00,FALSE,TRUE,"https://x.com/STPhotography__/status/1105543246741004288/photo/1,https://x.com/STPhotography__/status/1105543246741004288/photo/1,https://x.com/STPhotography__/status/1105543246741004288/photo/1,https://x.com/STPhotography__/status/1105543246741004288/photo/1",,"wedding,weddings,weddingphotographer,weddingphotography,photography,photographer,loveislove,love",nil,no
STPhotography__,unreliable,2019-02-18T04:57:57+00:00,1.10E+18,6.397260274,20,8,2,FALSE,none,20,3.12633833,#wedding #weddings #weddingphotographer #weddingphotography #photography #photographer #loveislove #love https://t.co/PHThftbHbk,2019-03-12 18:56:41+00:00,FALSE,TRUE,"https://x.com/STPhotography__/status/1105543149617733632/photo/1,https://x.com/STPhotography__/status/1105543149617733632/photo/1,https://x.com/STPhotography__/status/1105543149617733632/photo/1,https://x.com/STPhotography__/status/1105543149617733632/photo/1",,"wedding,weddings,weddingphotographer,weddingphotography,photography,photographer,loveislove,love",nil,no
STPhotography__,unreliable,2019-02-18T04:57:57+00:00,1.10E+18,6.397260274,20,8,2,FALSE,none,20,3.12633833,#wedding #weddings #weddingphotographer #weddingphotography #photography #photographer #loveislove #love https://t.co/kWp6XxGeLB,2019-03-12 18:56:30+00:00,FALSE,TRUE,"https://x.com/STPhotography__/status/1105543103052541952/photo/1,https://x.com/STPhotography__/status/1105543103052541952/photo/1,https://x.com/STPhotography__/status/1105543103052541952/photo/1,https://x.com/STPhotography__/status/1105543103052541952/photo/1",,"wedding,weddings,weddingphotographer,weddingphotography,photography,photographer,loveislove,love",nil,no
STPhotography__,unreliable,2019-02-18T04:57:57+00:00,1.10E+18,6.397260274,20,8,2,FALSE,none,20,3.12633833,#wedding #weddings #weddingphotographer #weddingphotography #photography #photographer #loveislove #love https://t.co/08XdY0Nh7b,2019-03-12 18:56:20+00:00,FALSE,TRUE,"https://x.com/STPhotography__/status/1105543060883042304/photo/1,https://x.com/STPhotography__/status/1105543060883042304/photo/1,https://x.com/STPhotography__/status/1105543060883042304/photo/1,https://x.com/STPhotography__/status/1105543060883042304/photo/1",,"wedding,weddings,weddingphotographer,weddingphotography,photography,photographer,loveislove,love",nil,no
STPhotography__,unreliable,2019-02-18T04:57:57+00:00,1.10E+18,6.397260274,20,8,2,FALSE,none,20,3.12633833,#wedding #weddings #weddingphotographer #weddingphotography #photography #photographer #loveislove #love https://t.co/O52GLhHahw,2019-03-12 18:56:09+00:00,FALSE,TRUE,"https://x.com/STPhotography__/status/1105543015009939456/photo/1,https://x.com/STPhotography__/status/1105543015009939456/photo/1,https://x.com/STPhotography__/status/1105543015009939456/photo/1,https://x.com/STPhotography__/status/1105543015009939456/photo/1",,"wedding,weddings,weddingphotographer,weddingphotography,photography,photographer,loveislove,love",nil,no
STPhotography__,unreliable,2019-02-18T04:57:57+00:00,1.10E+18,6.397260274,20,8,2,FALSE,none,20,3.12633833,#wedding #weddings #weddingphotographer #weddingphotography #photography #photographer #loveislove #love https://t.co/0ndC8DlOKB,2019-03-12 18:55:55+00:00,FALSE,TRUE,"https://x.com/STPhotography__/status/1105542956499398656/photo/1,https://x.com/STPhotography__/status/1105542956499398656/photo/1,https://x.com/STPhotography__/status/1105542956499398656/photo/1,https://x.com/STPhotography__/status/1105542956499398656/photo/1",,"wedding,weddings,weddingphotographer,weddingphotography,photography,photographer,loveislove,love",nil,no
STPhotography__,unreliable,2019-02-18T04:57:57+00:00,1.10E+18,6.397260274,20,8,2,FALSE,none,20,3.12633833,#wedding #weddings #weddingphotographer #weddingphotography #photography #photographer #loveislove #love https://t.co/IBJvpGnWZV,2019-03-12 18:55:13+00:00,FALSE,TRUE,"https://x.com/STPhotography__/status/1105542782012157953/photo/1,https://x.com/STPhotography__/status/1105542782012157953/photo/1,https://x.com/STPhotography__/status/1105542782012157953/photo/1,https://x.com/STPhotography__/status/1105542782012157953/photo/1",,"wedding,weddings,weddingphotographer,weddingphotography,photography,photographer,loveislove,love",nil,no
STPhotography__,unreliable,2019-02-18T04:57:57+00:00,1.10E+18,6.397260274,20,8,2,FALSE,none,20,3.12633833,Got some photos to edit now! 🙏🏻❤️ #wedding #weddingphotography #weddings #weddingphotographer #weddingphotos #photograph #photographer #photography https://t.co/g0aGaZWKNd,2019-03-03 17:39:07+00:00,FALSE,TRUE,https://x.com/STPhotography__/status/1102262140193300480/photo/1,,"wedding,weddingphotography,weddings,weddingphotographer,weddingphotos,photograph,photographer,photography",nil,no
STPhotography__,unreliable,2019-02-18T04:57:57+00:00,1.10E+18,6.397260274,20,8,2,FALSE,none,20,3.12633833,More on my website!! Link in bio 🙏🏻🙏🏻 #wedding #weddingphotography #weddingphotographer #photographer #photography #bride #groom https://t.co/myP5GR17Dg,2019-02-23 05:56:32+00:00,FALSE,TRUE,"https://x.com/STPhotography__/status/1099186225917747202/photo/1,https://x.com/STPhotography__/status/1099186225917747202/photo/1",,"wedding,weddingphotography,weddingphotographer,photographer,photography,bride,groom",nil,no
STPhotography__,unreliable,2019-02-18T04:57:57+00:00,1.10E+18,6.397260274,20,8,2,FALSE,none,20,3.12633833,#bridesmaid #bride #Photography #photographer #weddingphotographer #weddingphotography https://t.co/USLsiFXkst,2019-02-23 05:55:30+00:00,FALSE,TRUE,"https://x.com/STPhotography__/status/1099185966319714304/photo/1,https://x.com/STPhotography__/status/1099185966319714304/photo/1,https://x.com/STPhotography__/status/1099185966319714304/photo/1,https://x.com/STPhotography__/status/1099185966319714304/photo/1",,"bridesmaid,bride,Photography,photographer,weddingphotographer,weddingphotography",nil,no
STPhotography__,unreliable,2019-02-18T04:57:57+00:00,1.10E+18,6.397260274,20,8,2,FALSE,none,20,3.12633833,#wedding #bride #photographer #weddingphotography #weddingphotographer #photography https://t.co/h3P9UvXPYJ,2019-02-23 05:54:42+00:00,FALSE,TRUE,"https://x.com/STPhotography__/status/1099185763126628358/photo/1,https://x.com/STPhotography__/status/1099185763126628358/photo/1,https://x.com/STPhotography__/status/1099185763126628358/photo/1,https://x.com/STPhotography__/status/1099185763126628358/photo/1",,"wedding,bride,photographer,weddingphotography,weddingphotographer,photography",nil,no
cindy_clawford,unreliable,2019-07-09T03:30:46+00:00,1.15E+18,6.010958904,58,2,25,FALSE,none,58,9.649042844,@blobtower definite Deyarmond Edison vibes on Marion,2019-08-08 19:21:02+00:00,FALSE,FALSE,,blobtower,,nil,no
cindy_clawford,unreliable,2019-07-09T03:30:46+00:00,1.15E+18,6.010958904,58,2,25,FALSE,none,58,9.649042844,Spiders are just crabs who can’t swim,2019-07-14 02:00:42+00:00,FALSE,FALSE,,,,nil,no
cindy_clawford,unreliable,2019-07-09T03:30:46+00:00,1.15E+18,6.010958904,58,2,25,FALSE,none,58,9.649042844,Millie Bobby is underpaid,2019-07-12 18:13:53+00:00,FALSE,FALSE,,,,nil,no
cindy_clawford,unreliable,2019-07-09T03:30:46+00:00,1.15E+18,6.010958904,58,2,25,FALSE,none,58,9.649042844,Is Ryan Gosling getting Brendan Frazier’d?,2019-07-09 14:29:49+00:00,FALSE,FALSE,,,,nil,no
cindy_clawford,unreliable,2019-07-09T03:30:46+00:00,1.15E+18,6.010958904,58,2,25,FALSE,none,58,9.649042844,Is no one else concerned about what happened to Ryan Gosling?,2019-07-09 14:29:26+00:00,FALSE,FALSE,,,,nil,no
KerenHumphrey1,unreliable,2017-01-20T23:47:16+00:00,8.23E+17,8.473972603,108,5,85,FALSE,none,108,12.74490786,Enter to win a Lysol Disinfecting Wipes Value Pack giveaway! https://t.co/SEhBzxxlDP.,2017-09-23 18:32:08+00:00,FALSE,FALSE,http://swee.ps/ctjJadJAQ,,,nil,no
KerenHumphrey1,unreliable,2017-01-20T23:47:16+00:00,8.23E+17,8.473972603,108,5,85,FALSE,none,108,12.74490786,I took the Real or Not Real Challenge. You should too! https://t.co/e6yDIG76rM #RealChallenge via @caribou_coffee,2017-09-23 00:50:58+00:00,FALSE,FALSE,https://caribouicedcoffee.com/?utm_campaign=v2_play,,RealChallenge,nil,no
KerenHumphrey1,unreliable,2017-01-20T23:47:16+00:00,8.23E+17,8.473972603,108,5,85,FALSE,none,108,12.74490786,Enter to win 4 full-size boxes of Pumpkin Spice #Keurig® #K-Cup® coffee here: https://t.co/vn8w3JIdMl,2017-09-22 03:38:58+00:00,FALSE,FALSE,http://gvwy.io/60o3qrp,,"Keurig,K",nil,no
KerenHumphrey1,unreliable,2017-01-20T23:47:16+00:00,8.23E+17,8.473972603,108,5,85,FALSE,none,108,12.74490786,Want to win Four boxes of Pumpkin Spice K-Cup® coffee!? I just entered to win and you can too. https://t.co/eqIL9Ahl1A,2017-09-05 16:50:46+00:00,FALSE,FALSE,http://gvwy.io/awnv3c6,,,nil,no
KerenHumphrey1,unreliable,2017-01-20T23:47:16+00:00,8.23E+17,8.473972603,108,5,85,FALSE,none,108,12.74490786,Enter to win 4 full-size boxes of Pumpkin Spice #Keurig® #K-Cup® coffee here: https://t.co/eqIL9Ahl1A,2017-09-05 16:44:23+00:00,FALSE,FALSE,http://gvwy.io/awnv3c6,,"Keurig,K",nil,no
KerenHumphrey1,unreliable,2017-01-20T23:47:16+00:00,8.23E+17,8.473972603,108,5,85,FALSE,none,108,12.74490786,Fragrance will never be the same again.  Request 4 free samples of our debut collection now! #fragrance #free https://t.co/rrBGwkIP9x,2017-09-04 16:10:27+00:00,FALSE,FALSE,http://an-other.com?referralCode=ryuo9eiFW&refSource=twitter,,"fragrance,free",nil,no
KerenHumphrey1,unreliable,2017-01-20T23:47:16+00:00,8.23E+17,8.473972603,108,5,85,FALSE,none,108,12.74490786,#HAPPYPINCHer@PINCHme https://t.co/atTui5gVQG,2017-08-25 20:45:11+00:00,FALSE,TRUE,https://x.com/KerenHumphrey1/status/901183700284710914/photo/1,,HAPPYPINCHer,nil,no
KerenHumphrey1,unreliable,2017-01-20T23:47:16+00:00,8.23E+17,8.473972603,108,5,85,FALSE,none,108,12.74490786,Yes https://t.co/w6KOi0KZza,2017-08-25 20:35:57+00:00,FALSE,FALSE,https://freeflys.pushcrew.com/?action=subscribe,,,nil,no
KerenHumphrey1,unreliable,2017-01-20T23:47:16+00:00,8.23E+17,8.473972603,108,5,85,FALSE,none,108,12.74490786,MySurvey | Discover the Power of Your Opinion https://t.co/bvbBJnnY8a,2017-08-25 12:56:38+00:00,FALSE,FALSE,https://www.mysurvey.com/index.cfm?action=Main.membersGeneral&myContent=BECOMEAMEMBER,,,nil,no
KerenHumphrey1,unreliable,2017-01-20T23:47:16+00:00,8.23E+17,8.473972603,108,5,85,FALSE,none,108,12.74490786,Enter to win 4 full-size boxes of Starbucks Caramel #Keurig® #K-Cup® coffee here: https://t.co/qp0ha0S0mz,2017-08-24 16:17:09+00:00,FALSE,FALSE,http://gvwy.io/vknphu0,,"Keurig,K",nil,no
KerenHumphrey1,unreliable,2017-01-20T23:47:16+00:00,8.23E+17,8.473972603,108,5,85,FALSE,none,108,12.74490786,https://t.co/VbI6Zh8qZk,2017-08-24 03:08:31+00:00,FALSE,FALSE,http://woobox.com/gncvh6/jagjiw,,,nil,no
KerenHumphrey1,unreliable,2017-01-20T23:47:16+00:00,8.23E+17,8.473972603,108,5,85,FALSE,none,108,12.74490786,https://t.co/YT7OYELhvL via @jointrybe,2017-08-22 15:17:02+00:00,FALSE,FALSE,https://trybe.com?ref=D3476CC385,,,nil,no
KerenHumphrey1,unreliable,2017-01-20T23:47:16+00:00,8.23E+17,8.473972603,108,5,85,FALSE,none,108,12.74490786,https://t.co/utXkTN4Kt0 via @jointrybe,2017-08-22 15:08:44+00:00,FALSE,FALSE,https://trybe.com?ref=A19C29E546,,,nil,no
