user_id,text,LABEL
1.2047e+18,"writing eddie k is really difficult because there are a lot of ways i relate to him, like abusive parents and being sick all the time and things but it's different for him. the abuse and his illnesses being psychosomatic/caused by his mother.",0
1.2047e+18,i hc patty as being really into new-age stuff. she collects crystals for sure.,0
1.2047e+18,eddie is gay here is my proof: - he's been wearing a pinky ring since he was 12 or younger - gucci loafers,0
1.2047e+18,not to be reddie on main but? eddie being the one who attacks and ultimately defeats richie's worst nightmare and then them hugging and laughing after? 🥺,0
1.2047e+18,richie is always barfing that's why his sister calls him chuck (no but literally he's like constantly barfing why is that like a character trait of his?),0
1.2047e+18,"why. is. richie. so. afraid. of. eyes. i get that it's like, a phobia but also i feel like it's supposed to be more spesific..... why the eye",0
1.2047e+18,"obviously i like to make headcanons for all of the losers club as being autistic, but when stanley starts crying in the sewer, not because he's scared, but because he's dirty and uncomfortable and doesn't know where he is? that really hit me.",0
1.2047e+18,stop. policing. other. people's. stims.,0
1.2047e+18,"i need more people to follow on this account because my tl is mostly a bunch of discourse i'm not involved in because it's 90% ""___ follows ___"" recommendations 😔",0
1.2047e+18,my stim tumblrs are 😁,0
1.2047e+18,"my mom always makes fun of my stimming and stim toys and i walked out of my room with the cactus chew in my mouth and she said ""hahaha are you teething again?"" leave me alone",0
1.2047e+18,i have to become a better artist and a more dynamic writer if i want people to care about me 🤔,0
1.2047e+18,"my favorite stims are chewing, hand flapping, tangles (esp fuzzy ones), and flexible spiky things like hedge balls and silicone sponges",0
1.2047e+18,i just realized i probably look silly with a pop tube around my head (it's a good pressure stim) and the cactus hanging out of my mouth but when i look at the picture i just think it's a very rare and honest expression of me feeling comfortable,0
1.2047e+18,"i feel extraordinarily annoying tonight, friends. i feel like everything i say and do is making someone's skin crawl and giving them chase-spesific aggression.",0
1.2047e+18,i finally started watching buzzfeed unsolved because it's on hulu. the first two episodes were really short which is nice but then i got distracted from it bc i was setting up a kast for my friend and then it didn't work and i do really want to watch the movie we were going to,0
1.2047e+18,"asking questions makes me feel so annoying and then i die inside. i also wonder if people realize how much masking i do on my main and even my locked twitter. this is the only one where i just settle into whatever my mind wants to do, speech-wise.",0
1.2047e+18,i'm obsessed with this cactus chew it hasn't left my mouth since i opened it,0
1.2047e+18,"i realized even though i relate to richie the most, i think when i write, i tend to use more real life experiences and personal things when i'm characterizing eddie? dunno why...",0
1.2047e+18,"i got 3 new chewies from @stimtasticco today, and i'm the most obsessed with the cactus. massaging my gums with the bristles is so nice!!",0
1.2047e+18,i'm excited about the sophia willis &amp; wyatt oleff movie,0
1.2047e+18,"i will no longer be posting it thoughts on main, only here",0
1.2047e+18,everyone draws richie and eddie with pomeranians and they're cute and all but if you honestly think richie is ever going anywhere near a fucking pomeranian ever again. i could see eddie getting over it but i think richie would hold onto that fear.,0
1.2047e+18,people posting about adult eddie being able to make his own decisions for the first time after his marriage ends with myra makes me so emotional. everyone's dunking on him for having no taste because he never learned how to pick things out himself...,0
1.2047e+18,"the lava lamp i got for xmas finally started working, and i got this today:",0
1.2047e+18,80s/90s stim toys from my collection. things i think about the losers club having. richie would be obsessed with mad balls for sure.,0
1.2047e+18,"i did wear my billie eilish shirt for an entire week, but that's my business.",0
1.2047e+18,i like this account bc i don't filter my speech i just say words the way i want to say them.,0
1.2047e+18,"i realize now that i wrote bill kissing mike on the cheek a bunch platonically, i didn't realize it was a trend until now. 😳 it's cute though. i like affectionate friendships in fiction.",0
1.2047e+18,"i just watched eli. ""kids with mind powers"" is my favorite genre. in my dreams, i always have telekinesis.",0
1.2047e+18,i lost my favorite coil bracelet that was trans flag colors and i had to rely on my friend to get it back for me yesterday but i was asleep all day and couldn't remind him and now i'm about to cry because he most likely didn't do it and it was a huge comfort object,0
1.2047e+18,"hi it's me chase ""hank"" henry amd this day has been setting in my hair for 5 hours because i hate showering and i don't wanna wash it out so i'm just gonna dunk my head in the kitchen sink",0
1.2047e+18,"i'm gonna post other stims besides toys, that's just what i'm looking at right now 😁💚",0
1.2047e+18,maintenance done. stim time now.,0
1.2047e+18,ben hanscom stims thread,0
1.2047e+18,eddie kaspbrak stims thread,0
1.2047e+18,beverly marsh stims thread,0
1.2047e+18,bill denbrough stims thread,0
1.2047e+18,stanley stims thread,0
1.2047e+18,this gif is so important to me,0
1.2047e+18,mike stims thread,0
1.2047e+18,richie stims thread,0
1.2047e+18,"i have ine follower and it's robby. hi, @autisticrichie ! ✨",0
1.2047e+18,hyperfixating on spongebob,0
1.2047e+18,thanks to andy m. for giving me a more tangible way to process my fucking terror of being trans and gay in a small town where everything would go to shit if i came out.,0
1.2047e+18,"""teenage girls are stupid"" *cut to a clip of a girl eating a ride pod* sir? okay my grip on reality isn't great rn but i'm o sur that was from a cody ko video, as if i, a young man, do not want to bit a ride pods every time i see one.",0
1.2047e+18,"vaping is a forbidden stim. dark stimming, show me the vape pods",0
1.2047e+18,i wanna post stim gifs but i need to nap cos i gotta be awake in like 3 hour but what if i just.... didn't sleep,0
1.2047e+18,i love chewing on sunflower seeds in the shell and then the shell turns i glass shards and i die but it was worth it tbh,0
1.2047e+18,masking feel when it's like welded on,0
1.2047e+18,#reddie #reddieau based off thus image,0
1.2047e+18,the losers club as fidget spinners (thread),0
1.2047e+18,bill denbrough stimtastic kit,0
1.2047e+18,eddie kaspbrak stimtastic kit,0
1.2047e+18,ben hanscom stimtastic kit,0
1.2047e+18,i can't find my chew-f-o so i'm chomping on whole sunflower seeds so i don't vape 😂😂😂,0
1.2047e+18,richie tozier stimtastic kit,0
1.2047e+18,loser's club stims thread,0
1.2047e+18,"trying to think which member of the club would be most likely to dm if they played dnd, i think stan and mike would trade off.",0
1.2047e+18,stimtastic kit for mike hanlon,0
1.2047e+18,which loser is which?,0
1.2047e+18,stimtastic kit for beverly marsh,0
1.2047e+18,stimtastic kit for stanley uris,0
1.2047e+18,bev definitely stims with her key necklace,0
1.2047e+18,further research has concluded that sighted ppl can suffer from non-24 so i'm gonna have to ask my doctor about that hhh,0
1.2047e+18,the guy i dumped last month made fun of me for stimming and for watching cartoons that weren't the cool ones and i was really upset about breaking up with him for a while but now i'm super happy i did because i don't need that shit in my life,0
1.2047e+18,richie in class is just constant stuff like this,0
