username,LABEL,created_at,user_id,account_age_years,total_posts,followers_count,following_count,verified,verified_type,statuses_count,posting_frequency,tweet_text,tweet_created_at,is_retweet,has_media,urls,mentions,hashtags,matched_handler,matched_condition
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,"@MarkDavis My NFL consumption has been reduced to about 12 minutes a week.  
If the Cowboys win, I might watch the highlights on YouTube. 
Caution.  
You might like it if you try it.",2025-01-25 04:32:15+00:00,True,False,,MarkDavis,,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,"@MarkDavis Honestly it seems poetic that a Marine Corp Veteran casts the deciding vote.
Let's flip the script.  
Maybe the Senate  Republicans planned out a way for JD Vance to cast the deciding vote.",2025-01-25 03:17:05+00:00,True,False,,MarkDavis,,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,"@ProducerRondaK @MarkDavis @GallagherShow 
Mark and Mike segment is always radio gold.  I enjoy Mark's daily job to reel in Mike's latest conspiracy or disaster.  Adds an enjoyable mental exercise to the morning routine.  Listening live this morning.  Podcast most days.  Thanks.",2025-01-09 14:02:37+00:00,False,False,,"ProducerRondaK,MarkDavis,GallagherShow",,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,"RT @EPPCdc: Henry Olsen predicted the 2024 election with remarkable accuracy.
 
Now he exposes the class divide in America's electorate wit…",2024-12-26 01:45:06+00:00,True,False,,EPPCdc,,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,"@EPPCdc @andrewklavan @realDailyWire I thoroughly enjoyed this interview with Mr Olsen.   Added Henry Olsen to my podcast list.  I recently subscribed to Daily Wire because of Mr Shapiro, but have really enjoyed finding your measured wisdom.   Refreshing.",2024-12-26 01:43:54+00:00,True,False,,"EPPCdc,andrewklavan,realDailyWire",,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,RT @sfliberty: This is Milton Friedman casually giving the blueprint for @DOGE. https://t.co/kl3k1I1smN,2024-11-20 01:54:25+00:00,True,True,https://x.com/sfliberty/status/1858936359949304105/video/1,"sfliberty,DOGE",,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,"RT @RealSKeshel: It's not a conspiracy theory when the U.S. Census Bureau admits on its own that they botched the last census.

My analysis…",2024-11-16 19:18:23+00:00,True,False,,RealSKeshel,,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,"RT @RealSKeshel: Pardon my morning fog - A proper census would yield a 236-199 US House, not 236-202.",2024-11-16 19:17:59+00:00,True,False,,RealSKeshel,,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,"RT @glennbeck: Vice President @JDVance as Senate Majority Leader???

@charliekirk11 tells me, “John Adams presided over the US Senate as Se…",2024-11-09 17:05:02+00:00,True,False,,"glennbeck,JDVance,charliekirk11",,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,"RT @charliekirk11: Kari Lake has a chance of winning. We will be streaming TONIGHT to go over all of this.

There are over 1 million votes…",2024-11-07 10:49:47+00:00,True,False,,charliekirk11,,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,"@Gutfeldfox @DanaPerino @theloftusparty @GuyBensonShow @KennedyNation @FoxNews This really had a great pace.  Non-stop funny tonight.
It seemed like the one-liners all had friends.  Jokes on top of jokes.",2024-10-22 05:50:29+00:00,True,False,,"Gutfeldfox,DanaPerino,theloftusparty,GuyBensonShow,KennedyNation,FoxNews",,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,RT @benshapiro: RFK Jr. is expected to exit the presidential race and endorse Donald Trump. This move could reshape the election and battle…,2024-08-23 18:51:53+00:00,True,False,,benshapiro,,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,Just want to bookmark this to listen later. https://t.co/wN7agziF2V,2024-08-13 13:03:58+00:00,True,False,https://twitter.com/elonmusk/status/1823231216474309082,,,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,"RT @catturd2: Whatever you do - don’t share this video. 

https://t.co/5vHiLotVp8",2024-07-29 13:29:13+00:00,True,True,https://x.com/mazemoore/status/1817418062078816649/video/1,catturd2,,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,"@MarkDavis 2 of 2.  ⛽️ gas prices are much higher.  Food prices may not be double, but food is much more expensive.   
BTW.  ALDI has some great prices on store brands.  The economy and inflation is a big deal for people.",2024-07-28 15:56:01+00:00,True,False,,MarkDavis,,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,"@MarkDavis 1 of 2
Mark, I'm sure there are plenty of ways to attack the Joe Biden and  Kamala Harris record.  Personally I want to know why my Car Insurance bill has doubled over the last 4 or 5 years?   

My family doesn't have food insecurities but food inflation is very real.",2024-07-28 15:50:37+00:00,True,False,,MarkDavis,,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,RT @OAlexanderDK: 🧵Analysis of footage from the Trump assassination attempt shows that Trump and David Dutch were hit in Crook's initial 3…,2024-07-19 23:42:03+00:00,True,False,,OAlexanderDK,,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,@TCNetwork Amen to this message.,2024-07-19 01:44:26+00:00,True,False,,TCNetwork,,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,RT @TCNetwork: Tucker Carlson's full speech at the 2024 Republican National Convention: https://t.co/5AsillEZWc,2024-07-19 01:43:49+00:00,True,True,https://x.com/TCNetwork/status/1814105264859296231/video/1,TCNetwork,,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,"RT @In2ThinAir: 🚨#BREAKING CNN almost cuts feed when Rep Cory Mills suggests that the Failures on July 13 may have been INTENTIONAL!
Invest…",2024-07-18 01:40:04+00:00,True,False,,In2ThinAir,BREAKING,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,"RT @CollinRugg: REPORT: New close-up footage shows that Thomas Crooks' shot was perfectly centered in the middle of Trump's head.

In video…",2024-07-18 01:30:47+00:00,True,False,,CollinRugg,,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,"RT @RipzRyan: @GuntherEagleman He called it 

https://t.co/Kj6AWDrKev",2024-07-17 11:43:22+00:00,True,False,https://x.com/RipzRyan/status/1812565869655908797?t=aKK7UKp8u43R3MKlrK9btw&s=19,GuntherEagleman,,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,"RT @RipzRyan: Remember this- Tucker Carlson speaking to Dan Bongino about the possibility of a Trump assass*nation, as the Democrats become…",2024-07-17 11:43:07+00:00,True,False,,,,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,RT @TaylerUSA: BREAKING: The Trump rally attendee who was murdered yesterday by Matthew Crooks has been identified as Corey Comperatore.…,2024-07-14 22:18:37+00:00,True,False,,TaylerUSA,,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,RT @sorasxnobody: @TaylerUSA @hodgetwins They both were actively watching the shooter. They allowed him to take his shots resulting in the…,2024-07-14 16:16:10+00:00,True,False,,"sorasxnobody,TaylerUSA,hodgetwins",,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,RT @TaylerUSA: The two officers on the roof need to be investigated. The one laying down had a shot lined up but didn’t take it before the…,2024-07-14 16:15:53+00:00,True,False,,TaylerUSA,,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,RT @TheOfficerTatum: Awesome breakdown by Dan Bongino. 👏🏾👏🏾 https://t.co/ckLxzzUnG0,2024-07-14 16:09:49+00:00,True,True,https://x.com/KarluskaP/status/1812481145952477243/video/1,TheOfficerTatum,,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,"RT @ksorbs: Shooter was roughly 150 yards from Trump with direct line of sight to stage. Negligence or something much, much worse. https://…",2024-07-14 16:08:44+00:00,True,False,,ksorbs,,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,"RT @sentdefender: The Shooter at the Trump Rally in Pennsylvania can be seen Dead on the Roof of a nearby Building, after being Killed by U…",2024-07-14 16:07:32+00:00,True,False,,sentdefender,,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,"RT @Cernovich: Trump supporter claims he and others saw the shooter before the assassination attempt, alerted police and secret service, an…",2024-07-14 16:07:19+00:00,True,False,,Cernovich,,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,RT @Dutch_Oven45: If you’re upset because i stand with Trump then go ahead and click that unfollow and get back to your safe space.  I Stan…,2024-07-14 15:18:06+00:00,True,False,,Dutch_Oven45,,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,@ByJohnLeuzzi @Tennessean Nice article!  Thanks for sharing!,2024-04-18 11:07:54+00:00,True,False,,"ByJohnLeuzzi,Tennessean",,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,@660KSKY @MarkDavis Totally awesome.  Thanks for the podcast.,2024-02-17 01:50:32+00:00,True,False,,"660KSKY,MarkDavis",,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,"@660KSKY @MarkDavis Wow Mr Davis!!  
Thank you for the podcast of this one.  Looking forward to the second half of this interview tomorrow!!",2024-02-15 22:53:44+00:00,True,False,,"660KSKY,MarkDavis",,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,@huskers88 @MarkDavis Agree.  It's the running game.  Cowboys defense needs to stop the run.  Cowboys offense needs a better running game so they have a balanced attack and the ability to convert first downs and then score touchdowns in the Red zone.,2024-02-01 04:37:37+00:00,True,False,,"huskers88,MarkDavis",,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,"@MarkDavis I will listen to the podcast!!  Thank you!!
Your podcast allows me to catch up on the news while multitasking.",2024-01-26 13:57:34+00:00,True,False,,MarkDavis,,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,"@cough6609 @1sbr1958 @MarkDavis I don't care what the polls say.  
My vote will be for #DeSantis2024 in the primary.  I block all  political spam to my cell and delete spam emails.  I'm tired of politics.",2024-01-15 02:13:54+00:00,True,False,,"cough6609,1sbr1958,MarkDavis",DeSantis2024,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,AXIM Biotechnologies Collaborates with Auer Precision to Manufacture Two of its Diagnostic Assays https://t.co/uk54PKIfkk,2023-12-22 21:21:40+00:00,False,False,https://pharmashots.com/16587/axim-biotechnologies-collaborates-with-auer-precision,,,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,"@VerseaHealth #VerséaOphthalmics
 #TPOCTITANS
#TPOC Tear Based Point-of-Care",2023-12-22 10:18:19+00:00,True,False,,VerseaHealth,"VerséaOphthalmics,TPOCTITANS,TPOC",nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,"@VerseaHealth #VerséaOphthalmics
 #TPOCTITANS
#TPOC Tear Based Point-of-Care",2023-12-22 10:17:05+00:00,True,False,,VerseaHealth,"VerséaOphthalmics,TPOCTITANS,TPOC",nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,"@VerseaHealth Verséa Ophthalmics
 #TPOCTITANS
#TPOC Tear Based Point-of-Care",2023-12-22 10:15:52+00:00,True,False,,VerseaHealth,"TPOCTITANS,TPOC",nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,"@VerseaHealth Verséa Ophthalmics
 #TPOCTITANS
#TPOC Tear Based Point-of-Care",2023-12-22 10:15:35+00:00,True,False,,VerseaHealth,"TPOCTITANS,TPOC",nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,"@VerseaHealth Verséa Ophthalmics
 #TPOCTITANS
#TPOC Tear Based Point-of-Care",2023-12-22 10:14:40+00:00,True,False,,VerseaHealth,"TPOCTITANS,TPOC",nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,"@MarkDavis Arizona is dangerous when they get on base.  

Just look at the box scores from series with the Dodgers and Phillys to see how difficult it is to beat this team. 

But I do like Texas Rangers chances especially after going through their bullpen in the first game and winning.",2023-10-28 16:44:14+00:00,True,False,,MarkDavis,,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,@kennlandry Last time we see that in this WS.,2023-10-28 05:43:16+00:00,True,False,,kennlandry,,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,"@RenaissanceXM @Evan_P_Grant I think Bradford has proven himself enough in this post season to be considered a late inning guy.  

However he is also a good long guy if Scherzer can only go 3 or 4 innings.",2023-10-27 17:02:35+00:00,True,False,,"RenaissanceXM,Evan_P_Grant",,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,@Evan_P_Grant Will Garver be able to swing a bat?  He took a direct hit to the left ribcage from a 97 mph fastball.   That was a very dangerous pitch.,2023-10-27 16:58:11+00:00,True,False,,Evan_P_Grant,,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,@Evan_P_Grant 🙂🙂🙂,2023-10-24 11:55:12+00:00,True,False,,Evan_P_Grant,,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,"@Evan_P_Grant Quick Question.  If #Garver is injured and not able to play in the #WorldSeries     what are the chances #WyattLangford is called up as a DH?    Definitely unusual.  Is it a possibility?

What a crazy post season for this team after a brutal August and September.",2023-10-24 06:01:53+00:00,True,False,,Evan_P_Grant,"Garver,WorldSeries,WyattLangford",nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,@PeasRadio @nadeler @radiohicksie @JaredSandler Quick Question.  If #Garver is injured and not able to play in the #WorldSeries  what are the chances #WyattLangford is called up as a DH?    Definitely an unusual possibility.   Is it possible?,2023-10-24 05:51:25+00:00,True,False,,"PeasRadio,nadeler,radiohicksie,JaredSandler","Garver,WorldSeries,WyattLangford",nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,RT @StateFairOfTX: SFT Safety Alert: This is a State Fair Emergency Order. @dallaspd is investigating a shooting at the State Fair. The par…,2023-10-15 02:49:25+00:00,True,False,,"StateFairOfTX,dallaspd",,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,RT @DFWscanner: Shooting (Dallas) Dallas PD is on scene of a shooting at the State Fair near the food court. Multiple injuries reported. Am…,2023-10-15 01:31:48+00:00,True,False,,DFWscanner,,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,RT @unbiasedsheep: Peep this angle @Rangers @1053thefan @AllThingRangers https://t.co/9DFgEo9T9H,2023-10-11 02:41:15+00:00,True,True,https://x.com/unbiasedsheep/status/1711917543919628441/video/1,"unbiasedsheep,Rangers,1053thefan,AllThingRangers",,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,@MarkDavis @sarahjarosz I've never heard of @sarahjarosz before.   I really don't listen to music that much.  Mainly KKYX out of San Antonio on a radio app.  She  is very easy to listen too.   Great voice.   Listened for an hour on U-tube today.👍🙂  I like her voice!,2023-09-22 01:39:15+00:00,True,False,,"MarkDavis,sarahjarosz,sarahjarosz",,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,@MarkDavis Thanks for the podcast.👍👍,2023-09-22 01:22:28+00:00,True,False,,MarkDavis,,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,"@660KSKY @MarkDavis My morning drive takes a lot less time these days.  Thanks for the podcast.  It is the best way for me to listen now. 
👍👍",2023-09-06 20:30:36+00:00,True,False,,"660KSKY,MarkDavis",,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,Las Vegas had a record streak of 294 days under 100 degrees end 4 days ago.  Lake Mead and Lake Powell have received a lot more water this year as well. https://t.co/rWXoOih1ir,2023-07-05 03:36:58+00:00,True,False,https://twitter.com/NWSVegas/status/1674935803204767745,,,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,"RT @saggiori: International Covid Summit III - part 1 - European Parliament, Brussels - David Martin https://t.co/ZxCMveMLUy",2023-05-29 03:31:09+00:00,True,True,https://x.com/saggiori/status/1660093879566102528/video/1,saggiori,,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,"RT @ImMeme0: NY Citizens Audit submitted their findings to The State Board of Elections, AG Letitia James, NY Secretary of State (who retur…",2023-05-29 02:48:40+00:00,True,False,,ImMeme0,,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,"RT @Rasmussen_Poll: exist. I am told by cyber-intelligence experts they indicate a ‘Total  Loss of Control’ data breach, the most severe ki…",2023-05-29 02:44:35+00:00,True,False,,Rasmussen_Poll,,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,RT @Rangers: RT to win this signed Cody Bradford baseball in honor of his debut! https://t.co/sWXAnUbSRB,2023-05-15 23:10:12+00:00,True,True,https://x.com/Rangers/status/1658245875850960896/photo/1,Rangers,,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,RT @Ace30_YT: @dallascowboys @C_Vaughn22 @Fanatics https://t.co/GeESIIaB9K,2023-04-29 23:46:13+00:00,True,False,https://youtu.be/hJxFaNDMo8s,"Ace30_YT,dallascowboys,C_Vaughn22,Fanatics",,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,"@gedwards61012 @WestRedLakeGold @Frank_Giustra That's what I was thinking. 
West Red Lake Gold has had a lot of recent announcements.",2023-04-19 17:19:08+00:00,True,False,,"gedwards61012,WestRedLakeGold,Frank_Giustra",,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,"@DanielaCambone Price of Half-and-Half seemed to be almost DOUBLE what I paid last month.
Eggs 🥚 and bacon 🥓 also keep going up.  

Maybe it's just me, but seems like the  price of food is still going up.",2022-11-10 21:37:17+00:00,True,False,,DanielaCambone,,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,RT @trillium_gold: Trillium Gold Reports 8.75 g/t Au over 20.4 metres including 549.0 g/t Au over 0.3 metres and Discovers New Deep Mineral…,2022-09-26 15:03:24+00:00,True,False,,trillium_gold,,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,"@MarkDavis 19 If only you, God, would slay the wicked! Away from me, you who are bloodthirsty!
20 They speak of you with evil intent; your adversaries misuse your name.",2022-09-09 22:50:32+00:00,True,False,,MarkDavis,,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,"@MarkDavis Psalms 139
15 My frame was not hidden from you when I was made in the secret place, when I was woven together in the depths of the earth.
16 Your eyes saw my unformed body; all the days ordained for me were written in your book before one of them came to be.",2022-09-09 22:49:32+00:00,True,False,,MarkDavis,,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,"@MarkDavis Psalms 139
13 For you created my inmost being; you knit me together in my mother’s womb.
14 I praise you because I am fearfully and wonderfully made; your works are wonderful, I know that full well.",2022-09-09 22:48:59+00:00,True,False,,MarkDavis,,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,"RT @marcfriedrich7: @jenniferatntd Mass psychosis!

You have to watch this interview about the psychology of totalitarian governments: http…",2022-09-06 05:03:50+00:00,True,False,,marcfriedrich7,,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,"@660KSKY @MarkDavis Appreciate the podcast.  
👍✅️",2022-09-02 21:16:44+00:00,True,False,,"660KSKY,MarkDavis",,nil,no
mruss1997,unreliable,2015-04-09T21:18:26+00:00,3152744097,10.263013698630138,264,245,627,False,none,264,25.723438334223168,"@MarkDavis It seems like the Biden DOJ, MSM, &amp; FBI have succeeded in diverting the election focus away from the disaster of Biden's liberal policies.  Out of control border.  40 year high inflation.  Crime.  Price of food seems higher than inflation.

Concerned voter.",2022-08-31 11:43:39+00:00,True,False,,MarkDavis,,nil,no
